      0.265194323   -0.0540549783    0.0309230644     0.598677795 10000
      -1.37767106  -0.00461969258   0.00192498462   0.00592671516 01000
   0.000432936642     -0.60765861     0.266926655  0.000757683598 00100
   0.000632104366   -0.0927893039     -1.60067466   0.00114981373 00010
      0.293076136   -0.0880542337     0.046337231     0.847450067 00001
     -0.402849835     0.146085166   -0.0765377842     -1.00092547 20000
       2.00692662    -0.697390668     0.390715643      6.84848234 11000
      0.539119426    -0.214716232    0.0283285907      1.46136185 02000
    0.00334094511      3.22811928    -0.617787333   0.00497026923 10100
    -0.0333407637    -0.374373236     0.124992093   -0.0543570741 01100
   -0.00128422966  0.000720722748  -0.00179853739  2.62583753e-06 00200
     0.0593960979     -32.6881298      6.07261787      0.11008255 10010
     -0.100239941     -1.91877954     0.576035585    -0.229703117 01010
      0.160040896    -0.409513304     0.102246963     0.305984119 00110
       -1.5547135     0.217137636    -0.184980302      -2.8411115 10001
       4.35203264    -0.357520364     0.577576407      12.8731709 01001
     0.0441362552      5.58922503     -1.06420809    0.0937522711 00101
     -0.629428999      2.48134979    -0.510884825    -0.840501264 00020
    -0.0193027275     -61.6740946      11.6196746    -0.104856251 00011
      -1.66373577     -7.02903692      1.24587597     -2.28572725 00002
       3.35925293      -1.0279087     0.546055404      6.83697348 30000
      -31.2911342      9.93253407     -5.23882906      -70.659559 21000
       85.9371067     -29.3606891      14.9721307      220.603313 12000
      -67.4964577      26.4607079     -12.0968591     -158.624875 03000
      -0.16864301      -16.479316      3.17739922    -0.294078785 20100
       1.14038539      98.9906426     -18.6637187      2.05476042 11100
      -1.62749482     -117.172975      21.5770873     -3.13831025 02100
      0.710532948    0.0238582744    0.0874371376      2.06880026 10200
      -3.38081144     0.132202245    -0.392230896     -10.1071286 01200
   -0.00398845639     -2.51834615     0.467490319   -0.0061776071 00300
      0.810329939      167.017225     -32.1351758      1.35817118 20010
      -4.34024612     -983.009169      185.297123     -7.34686399 11010
       2.04400311      1142.39729     -214.606777      4.23177676 02010
      -16.3125786       2.3854103     -2.44148435      -45.584852 10110
       73.2690975     -16.5320791      11.1189222       214.16893 01110
      0.096830424      78.6940372      -14.759618     0.165502953 00210
       13.2966686     -2.81696942      1.76764965      23.6373103 20001
      -81.2485132      22.8669426     -12.1987996     -159.271824 11001
       94.2937086     -37.5134721       16.923085      232.440856 02001
      0.826062861     -39.2866387      7.73498436      1.55007829 10101
      -3.01167264      132.083032      -25.503404     -5.02421462 01101
      0.453694289     -1.89802179     0.428678518      1.47492476 00201
       91.7482901     -21.8254139      14.6327544      249.045927 10020
       -404.27295      100.566957     -62.1585939     -1148.94626 01020
      -1.52648967     -853.237133      161.105562     -3.45827419 00120
       2.90538476      440.687122     -85.2172896      2.78657652 10011
      0.334212462     -1601.30667       305.55811      10.2341211 01011
      -10.6166529      14.7310579     -4.03500575     -25.8368972 00111
       -4.2996012      127.465129     -25.8810246     -11.8740165 10002
       30.7329273     -345.252717      73.8155895      88.1960133 01002
      -5.13645014      25.1252194     -6.10955566     -12.4733932 00102
      -2.52983935       3034.0945     -576.140325     -1.54418521 00030
       104.841436     -177.713043      43.9963594        222.9998 00021
       70.7675229     -203.568329      50.2901306      113.098199 00012
      -6.26712083      2302.96854     -450.116803     -173.647913 00003
      -23.3374945      2.96471219     -2.87270438     -45.1480743 40000
       282.168216     -35.3275822      35.1288605      578.038615 31000
      -1149.54432      127.369381     -142.298002     -2546.31155 22000
       1697.43874     -113.793771      199.927366      4215.82603 13000
      -480.069388     -73.1697791     -38.0590854     -1457.99001 04000
       1.66475639      77.7187564     -15.0568547      2.88824676 30100
      -13.6289434     -673.109335      129.208813     -24.6850967 21100
        25.302974      1529.57704     -290.146186      50.7109168 12100
       7.45227402     -502.126585      94.5719977      4.57960153 03100
      -5.40943292       1.0725676    -0.859701252     -12.3725719 20200
       35.4895548     -11.9441458      6.50071637      89.9811675 11200
       -42.364247      35.5270568     -12.4249965     -140.346006 02200
    0.00375598488      16.7541184     -3.24499903    -0.078776874 10300
     -0.100842278     -56.2838932      10.7400877      0.11893344 01300
   -0.00602142279    -0.165995782    0.0204220132   -0.0416131157 00400
      -20.2113153     -974.087257      188.417432     -32.8561606 30010
       190.996929      8939.18252     -1714.80917      316.983983 21010
      -560.104413      -23618.562      4487.25815      -937.98118 12010
       495.661133      15583.9572     -2946.30291      799.540471 03010
        93.942904      28.3987219      5.97867491      222.727273 20110
      -593.608111     -110.185973     -50.2432464     -1601.82021 11110
       611.097696     -16.2512201      89.6548212      2403.09595 02110
        0.6127988     -477.543109      91.9655573      3.97576304 10210
      -4.39764553      1642.72828     -311.409068     -16.3800313 01210
       3.08264548      19.0383872     -3.02372229      6.56831204 00310
      -95.0685088     -12.7624624     -6.08298567      -158.55319 30001
       810.090098      52.4170873      64.3602741      1418.57081 21001
       -1863.0726      119.762162     -200.463567      -3528.2959 12001
       638.491434     -445.525962      150.914811      1569.48039 03001
      -14.5162109      18.2264513     -5.94129179     -24.2533148 20101
       132.665998      309.913149     -42.9543396      220.750236 11101
      -286.101154     -1965.49585       349.53488     -473.409799 02101
      -1.78903096      67.6023355     -13.5352377     -7.04067385 10201
      -2.18532797     -194.890008      38.2787093      6.52826296 01201
      -4.17415261     -15.8909332      2.49227461     -9.30246157 00301
       -545.50667     -183.131492      -27.814105     -1238.55473 20020
       3621.35416      708.051547       275.44236      9102.17988 11020
      -4463.77818     -567.377723     -442.310746     -14296.3752 02020
       20.4923349       5157.6297     -988.630124      8.37094707 10120
      -22.2624993     -18129.9695      3423.85402      34.7467711 01120
      -19.7910196     -339.821968      58.8825015     -52.9195432 00220
      -85.6973401     -429.946814      87.0932293     -129.515484 20011
       128.443438     -2617.01442      459.678866      124.302126 11011
       434.735176      23188.1316     -4379.39895      748.100256 02011
       26.1507336     -595.290665      119.408614      86.2545012 10111
       123.215976      1748.29594     -325.342249      55.8716071 01111
       52.8444874      307.040341     -52.1509543      112.013656 00211
      -135.303586     -686.753886       125.85909     -179.060265 20002
       598.035469      2824.43913     -518.202179      903.867853 11002
       279.726835      3388.71543      -631.60194      379.327287 02002
       185.709063      151.276759     -6.48273743      385.782164 10102
       -398.37408     -593.764209      74.4200043     -895.639397 01102
      -102.874046     -823.092189      141.920662     -199.441502 00202
      -210.978943     -19978.3341       3813.9022     -309.890387 10030
       657.680156       69137.648     -12979.4007      949.407808 01030
      -145.955478      2659.72085     -497.124638      -198.11276 00130
      -155.029347     -228.990345      19.2607087     -211.470283 10021
      -230.991405     -1618.55777      275.845091     -583.198654 01021
       178.341196     -2212.62426       437.88227      240.887771 00121
       -170.67579     -1272.79322      202.502105     -405.771609 10012
      -49.3650816      245.037474     -56.5687378      -126.06872 01012
       27.9669834      14929.9333     -2815.02896      87.7030966 00112
      -47.0721067      41.1824356     -7.81514582     -120.994062 10003
      -15.5550761      115.035027     -21.9885331     -37.6446114 01003
      -21.3758119     -437.979142      81.0002348     -18.7187297 00103
       921.577494     -8837.34338      1731.66431      1721.32561 00040
       24.0185013     -2789.47247      531.708255      37.7756471 00031
      -15.6934487      2217.32634     -420.311553     -45.8983294 00022
      -0.42172825     -50.6133717      9.38091305     -0.28203754 00013
      -1.33997954      6.25248991     -1.32876256     -3.64370105 00004
       43.5786863    -0.695595356      4.44802063      87.9330318 50000
      -541.646041      22.5769853     -59.5002431     -1182.84963 41000
       2095.29269     -188.855835      259.972821      5265.32903 32000
      -2043.43516      625.669026     -369.514731     -7663.02542 23000
      -1565.30197     -911.401944       33.223459     -989.748255 14000
      -493.617001      609.907108     -121.392352      3168.30408 05000
      -3.89536399     -152.444713      29.3848066     -6.56536613 40100
       43.5936479      1458.92093     -277.728213      76.8878975 31100
       -194.88431      -3274.1428      599.531473     -361.285744 22100
        546.29137     -1918.59148       445.33137      1004.66216 13100
      -828.943273      5124.20271     -1029.49289     -1446.64305 04100
       9.81407205     -11.2391208      3.37918091      21.1809005 30200
      -72.4413932       117.99738     -31.7734375     -172.545262 21200
       130.950367     -373.389792      88.7548301      361.539113 12200
      -89.7706649      222.790514     -51.4539208     -172.413558 03200
      0.343330433     -31.9294873      6.25542191     0.983208382 20300
      -2.41751123      161.891727     -31.2974125     -4.13864149 11300
       3.74490023     -126.806297      23.8939948     0.106864686 02300
     -0.743952348    -0.780635095     0.107774136     -1.60645128 10400
       3.48612034      6.72182395     -1.00591089      6.20371239 01400
     0.0765195613    -0.350680319    0.0583297108    0.0880048756 00500
       36.7432963      2355.70432     -455.921176      50.1698592 40010
        -318.5366     -25057.5445      4818.88351     -435.462965 31010
       631.948884      75041.8294     -14280.2658      870.447063 22010
       176.626073     -34985.8633      6440.36596      236.490593 13010
       -107.06167     -52069.2247      9715.55855     -179.758362 04010
      -57.5557703      29.2145555     -14.7595494     -134.796498 30110
       261.186989     -632.994553      169.655399      880.749716 21110
       362.846241      3083.72833     -590.153518     -533.423383 12110
       118.686821     -1415.46185      252.698408     -614.161554 03110
       5.38192779      585.442455     -113.205883     -6.20553504 20210
      -22.6176118     -3619.43596      694.280722     -14.1038084 11210
       65.2064222      3824.11476     -729.487941      233.076234 02210
       19.2096011     -64.8252433      14.0430104       48.165492 10310
      -164.694646     -102.762619      4.45604189     -302.447859 01310
    0.00701940084      2.65843673   -0.0500469301     0.934712183 00410
       151.741334      48.2699246      4.10039951      230.964431 40001
      -1253.00036     -368.513525     -41.4771275      -1946.6399 31001
       2187.40042      614.815441      81.7234666       3447.1653 22001
       1846.89066      -26.000138      175.701072      3082.19598 13001
        951.84918     -128.740055      114.265106      1660.00332 04001
       58.0457813      113.654166     -14.6277651       97.720143 30101
      -518.374099     -1163.69751      169.075067     -882.603311 21101
       864.365438      2515.23566     -410.243373       1450.1679 12101
       600.217155       2352.5983     -397.916217      998.293459 03101
       33.9011514     -33.9323351      9.94786586      68.0303116 20201
       -245.16633     -806.869592      135.217848     -453.339505 11201
       455.254368      2616.84748     -468.827824      861.003012 02201
        4.7442636       248.01046     -46.3121311      16.5645441 10301
       45.3472785     -635.010999       124.67654      71.8102191 01301
       2.83854432     -10.7272913      2.01634895      4.15591025 00401
       123.296997      435.391302     -65.3927212      29.5208213 30020
      -922.968661     -2126.21973      309.783312     -512.838997 21020
       -582.83801     -2055.42555       316.03004     -1114.33576 12020
      -298.521547     -1030.41919      156.251238     -792.101735 03020
      -118.315039      70.6085048     -26.7590153     -38.0604073 20120
       355.844283      4059.14892     -730.807049       99.957172 11120
       333.471206      8151.67842     -1505.40644      487.047656 02120
      -64.5168928      1296.02654     -257.154762     -254.350747 10220
       1395.05952      1021.07671     -67.9260783      2547.55866 01220
      -82.6929013      253.090274     -62.7769494     -133.258647 00320
       217.738338      979.316045     -189.538336      364.421058 30011
       -921.25556     -3753.57488      710.324721     -1681.99456 21011
      -303.325191     -849.945845      168.087336     -561.720773 12011
      -65.7265539      274.263267     -47.4858349     -128.592465 03011
      -78.7918304      1518.82236     -300.526035     -200.530521 20111
       114.377288     -54.0689952      12.3692066      202.850079 11111
       95.7064845     -360.275303      73.0412729       171.83631 02111
      -81.0236812     -3543.35747      657.973301     -160.920754 10211
      -66.3190201      8549.25838     -1607.50613     -132.318167 01211
      -15.1282183      175.411553     -32.2353109     -73.2663102 00311
      -132.466626      47.4440509     -18.1915588     -384.663732 30002
       184.523703     -3733.16421      710.905999      252.785139 21002
       92.2808533     -1005.77588      193.594426      147.348102 12002
       31.8658327     -127.253345      25.3992143      53.9674421 03002
       -32.684981      604.794243     -131.441072     -94.1235095 20102
      -80.2752521      610.478111     -122.375065     -185.009033 11102
      -37.6015794      90.2595244     -19.9725549      -87.107754 02102
       625.082453      915.841395     -102.059367      1105.12909 10202
       196.758232      749.630966     -120.193702      387.303833 01202
       -132.62206     -114.633324      22.2729038     -129.353324 00302
      -17.7047544     -10075.6421      1951.44847     -174.900612 20030
       96.0237416      5058.34316     -931.548012     -1.15808977 11030
        81.734474      4392.94464     -817.188457       104.11947 02030
      -842.425423     -6111.51504      1117.36629     -1173.00284 10130
       151.340964     -1650.56779      333.732872      369.516125 01130
       735.082664     -2356.18383      551.018235      1133.66596 00230
      -97.5967254     -5379.40905      1000.61841     -152.543344 20021
      0.100242863     -1283.28688      239.504878      1.54143804 11021
       6.01969515     -357.583494      67.1329078      9.33569814 02021
       55.0179483      4296.99873     -807.649725      77.6139616 10121
     -0.870192737      2165.57487     -406.721537     -8.61709973 01121
      -63.5861992     -1907.25949      356.262649     -146.931109 00221
      -53.5592627     -196.324939      33.4827879     -109.562918 20012
       -17.388829     -10.6902016     0.879489861     -36.8325674 11012
      -5.31116098       3.8660215     -1.10282369     -11.7253521 02012
       61.3010389      556.658791     -97.8526811       103.43275 10112
       16.9789533       211.64281      -38.013527      31.3983394 01112
       -15.960262     -716.454433      133.090632     -18.5163956 00212
       9.35109936      76.6586692     -14.8902578      5.69466473 20003
      0.753820153      1.64842885    -0.488109515    -0.847256909 11003
     -0.217842175     -5.24052007     0.915535909    -0.936293541 02003
      -2.69334732      157.356735     -29.3268369    -0.972117777 10103
     -0.368514853      38.4338741     -7.17081025     0.194439624 01103
       -3.1944796     -141.524906      26.4695596     -7.03675066 00203
      -298.704647     -1745.64868      317.800626     -404.876676 10040
      -4.21006353     -487.459665      94.9823096      30.8011207 01040
       232.053917     -704.809682      168.349379      347.580791 00140
         14.78396      1259.27095     -236.903928      22.8093417 10031
      0.839466508      374.517546     -70.3818746      0.32329815 01031
      -13.1591397     -353.663571      66.0470063     -29.4045317 00131
       6.88110043     -77.8389907       15.452155       10.747441 10022
       1.53296516     -5.50540345      1.21184347      2.50585378 01022
      -1.78009455     -147.297369       27.549273     -1.80562308 00122
     -0.125351078      13.3971571      -2.4977471     0.102163599 10013
     0.0270066303      5.08970482    -0.949461992     0.139993534 01013
     -0.195998494     -8.01390797      1.47857453    -0.345069987 00113
        0.1047433      2.65816462    -0.492151118     0.209140694 10004
    -0.0022440335     0.308137597   -0.0590302412   0.00607424465 01004
     0.0768803097     0.449398586   -0.0764690649    0.0922903594 00104
        46.319309     -212.504665      47.6195873      67.4419433 00050
      -1.55150188     -35.9176859      6.72775057      -3.4780068 00041
     -0.157210488     -23.7658448      4.47207776   -0.0379533179 00032
   -0.00835472981    -0.340363785    0.0589393566  -0.00558715247 00023
    0.00599361949   -0.0921970654    0.0184140371   0.00991589494 00014
  -0.000181820566     0.137404089   -0.0262198813  -0.00383161867 00005
 ---------------------------------------------
